Cd,Kr,Cl,Co,Cr,Te,Cu,Pd,Ti,He,Li,Mass,filename,Mg,omit,nval,Mn,B,Mo,C,Hill,D,In,symno,F,Ag,H,I,Al,K,polyatomic,N,O,P,Rb,Ar,As,Na,S,Zn,Nb,V,Rh,Ne,Zr,X,Y,Ni,Jg,Fe,charge,Be,Ru,Sb,Sc,Br,Se,vibs,casno,Si,formula,Ga,Sn,Ca,Ge,Sr
0,0,0,0,0,0,0,0,0,0,1,2.993000000000000e+001,lina,0,n,2,0,0,0,0,LiNa,0,0,2,0,0,0,0,0,0,linear,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12333492,0,Li1Na1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,2.993100000000000e+001,lina+,0,n,1,0,0,0,0,LiNa,0,0,1,0,0,0,0,0,0,linear,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12333492,0,Li1Na1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.465000000000001e+001,gec,0,n,8,0,0,0,1,CGe,0,0,1,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12334268,0,C1Ge1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.007940000000000e+000,h-,0,n,2,0,0,0,0,H,0,0,1,0,0,1,0,0,0,atom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,12385136,0,H1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.007940000000000e+000,h,0,n,1,0,0,0,0,H,0,0,,0,0,1,0,0,0,atom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12385136,0,H1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.007940000000000e+000,h+,0,n,0,0,0,0,0,H,0,0,,0,0,1,0,0,0,atom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12385136,0,H1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.898920000000000e+001,nao-,0,n,8,0,0,0,0,NaO,0,0,1,0,0,0,0,0,0,linear,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,12401864,0,O1Na1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.898917007000000e+001,nao,0,y,7,0,0,0,0,NaO,0,0,1,0,0,0,0,0,0,linear,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12401864,0,O1Na1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.898920000000000e+001,nao+,0,n,6,0,0,0,0,NaO,0,0,1,0,0,0,0,0,0,linear,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12401864,0,O1Na1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.015100000000000e+001,sis-,0,n,11,0,0,0,0,SSi,0,0,1,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,12504415,1,Si1S1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.014550018000000e+001,sis,0,n,10,0,0,0,0,SSi,0,0,1,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12504415,1,Si1S1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.015100000000000e+001,sis+,0,n,9,0,0,0,0,SSi,0,0,1,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12504415,1,Si1S1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.681000000000000e+001,bo-,0,n,10,0,1,0,0,BO,0,0,1,0,0,0,0,0,0,linear,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,12505770,0,B1O1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.680940056000000e+001,bo,0,n,9,0,1,0,0,BO,0,0,1,0,0,0,0,0,0,linear,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12505770,0,B1O1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.681000000000000e+001,bo+,0,n,8,0,1,0,0,BO,0,0,1,0,0,0,0,0,0,linear,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12505770,0,B1O1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1.775100000000000e+001,lib,0,n,4,0,1,0,0,Bli,0,0,1,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12523567,0,Li1B1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.015600000000001e+001,ca2,0,n,4,0,0,0,0,Ca2,0,0,2,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12595856,0,Ca2,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,1.452800000000000e+002,ge2,0,n,8,0,0,0,0,Ge2,0,0,2,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12596053,0,Ge2,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,4.202077000000000e+001,n3-,0,n,16,0,0,0,0,N3,0,0,2,0,0,0,0,0,0,linear,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,4,12596600,0,N3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.202077000000000e+001,n3,0,n,15,0,0,0,0,N3,0,0,2,0,0,0,0,0,0,linear,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12596600,0,N3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9.619600000000000e+001,s3-,0,n,19,0,0,0,0,S3,0,0,2,0,0,0,0,0,0,poly,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,3,12597034,0,S3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9.620000000000000e+001,s3,0,n,18,0,0,0,0,S3,0,0,2,0,0,0,0,0,0,poly,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12597034,0,S3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.617100000000000e+001,si2-,0,n,9,0,0,0,0,Si2,0,0,2,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,12597352,2,Si2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.617100143000000e+001,si2,0,n,8,0,0,0,0,Si2,0,0,2,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12597352,2,Si2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.617100000000000e+001,si2+,0,n,7,0,0,0,0,Si2,0,0,2,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12597352,2,Si2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.592953000000000e+001,ash,0,n,6,0,0,0,0,AsH,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12628089,0,H1As1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.592954000000000e+001,ash+,0,n,5,0,0,0,0,AsH,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12628089,0,H1As1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9.495999999999999e+001,seo-,0,n,13,0,0,0,0,OSe,0,0,1,0,0,0,0,0,0,linear,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,12640890,0,O1Se1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9.495999999999999e+001,seo,0,n,12,0,0,0,0,OSe,0,0,1,0,0,0,0,0,0,linear,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12640890,0,O1Se1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9.495999999999999e+001,seo+,0,n,11,0,0,0,0,OSe,0,0,1,0,0,0,0,0,0,linear,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12640890,0,O1Se1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.415949999999999e+001,e3hexene,0,n,36,0,0,0,6,C6H12,0,0,2,0,0,12,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,13269528,0,H12C6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.383382034000000e+001,bh3-,0,n,7,0,1,0,0,BH3,0,0,6,0,0,3,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,6,13283313,0,H3B1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.383382034000000e+001,bh3,0,n,6,0,1,0,0,BH3,0,0,6,0,0,3,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13283313,0,H3B1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.383382034000000e+001,bh3+,0,n,5,0,1,0,0,BH3,0,0,6,0,0,3,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,13283313,0,H3B1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.099100000000000e+002,brno,0,n,18,0,0,0,0,BrNO,0,0,1,0,0,0,0,0,0,poly,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,13444876,0,N1O1Br1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,8.145849609000000e+001,clno2,0,n,24,0,0,0,0,ClNO2,0,0,2,0,0,0,0,0,0,poly,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13444901,0,N1O2Cl1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.597927856000000e+001,p2h4,0,n,14,0,0,0,0,H4P2,0,0,2,0,0,4,0,0,0,poly,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13445506,0,H4P2,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,1.760820000000000e+002,gacl3,0,n,24,0,0,0,0,Cl3Ga,0,0,6,0,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13450903,0,Cl3Ga1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.201734161000000e+001,hcf,0,y,12,0,0,0,1,CHF,0,0,1,1,0,1,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13453526,0,H1C1F1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.958950000000000e+002,ipc,0,n,58,0,0,0,5,C5FeO5,0,0,6,0,0,0,0,0,0,poly,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,13463406,0,C5O5Fe1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,7.986600000000000e+001,tio2,0,n,16,0,0,0,0,O2Ti,0,0,2,0,0,0,0,0,0,poly,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13463677,0,O2Ti1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.613587952000000e+001,h2s2,0,n,14,0,0,0,0,H2S2,0,0,2,0,0,2,0,0,0,poly,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13465071,0,H2S2,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,6.656231689000001e+001,sih3cl,0,n,14,0,0,0,0,ClH3Si,0,0,3,0,0,3,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13465786,1,H3Si1Cl1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.039683685000000e+002,pf3o,0,n,32,0,0,0,0,F3OP,0,0,3,3,0,0,0,0,0,poly,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13478201,0,O1F3P1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,8.254000000000001e+001,cuf,0,n,8,0,0,0,0,CuF,0,0,1,1,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13478416,0,F1Cu1,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,1.168859482000000e+002,alcl2f,0,n,24,0,0,0,0,AlCl2F,0,0,2,1,0,0,0,1,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13497966,0,F1Al1Cl2,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,6.455400000000000e+001,cuh,0,n,2,0,0,0,0,CuH,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13517005,0,H1Cu1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9.691000000000000e+001,hobr,0,n,14,0,0,0,0,BrHO,0,0,1,0,0,1,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,13517118,0,H1O1Br1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9.691000000000000e+001,hobr+,0,n,14,0,0,0,0,BrHO,0,0,1,0,0,1,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,13517118,0,H1O1Br1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.608820343000000e+001,d2s,0,n,8,0,0,0,0,D2S,2,0,2,0,0,0,0,0,0,poly,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13536942,0,D2S1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.010772324000000e+001,sih3f,0,y,14,0,0,0,0,FH3Si,0,0,3,1,0,3,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13537332,1,H3F1Si1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.004900551000000e+001,nd3,0,n,8,0,0,0,0,D3N,3,0,3,0,0,0,0,0,0,poly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13550497,0,D3N1,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,9.899150084999999e+001,sicl2,0,n,18,0,0,0,0,Cl2Si,0,0,2,0,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13569329,1,Si1Cl2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.073100000000000e+001,gah,0,n,4,0,0,0,0,GaH,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13572924,0,H1Ga1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.274700000000000e+001,gah3,0,n,6,0,0,0,0,GaH3,0,0,6,0,0,3,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13572935,0,H3Ga1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.365000000000001e+001,geh,0,n,5,0,0,0,0,GeH,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13572991,0,H1Ge1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.801350212000000e+001,od,0,n,7,0,0,0,0,DO,1,0,1,0,0,0,0,0,0,linear,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13587547,0,D1O1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,6.243453979000000e+001,alcl-,0,n,10,0,0,0,0,AlCl,0,0,1,0,0,0,0,1,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,13595818,0,Al1Cl1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,6.243453979000000e+001,alcl,0,n,10,0,0,0,0,AlCl,0,0,1,0,0,0,0,1,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13595818,0,Al1Cl1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,6.243453979000000e+001,alcl+,0,n,10,0,0,0,0,AlCl,0,0,1,0,0,0,0,1,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13595818,0,Al1Cl1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.597939320000000e+001,alf-,0,n,11,0,0,0,0,AlF,0,0,1,1,0,0,0,1,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,13595829,0,F1Al1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.598000000000000e+001,alf,0,n,10,0,0,0,0,AlF,0,0,1,1,0,0,0,1,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13595829,0,F1Al1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.597939320000000e+001,alf+,0,n,9,0,0,0,0,AlF,0,0,1,1,0,0,0,1,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13595829,0,F1Al1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.801058500000000e+001,bef-,0,n,10,0,0,0,0,BeF,0,0,1,1,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,13597961,0,Be1F1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.801058388000000e+001,bef,0,n,9,0,0,0,0,BeF,0,0,1,1,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13597961,0,Be1F1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.801058500000000e+001,bef+,0,n,8,0,0,0,0,BeF,0,0,1,1,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,13597961,0,Be1F1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.002067000000000e+001,beh-,0,n,4,0,0,0,0,BeH,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,13597972,0,H1Be1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.002012062000000e+001,beh,0,y,3,0,0,0,0,BeH,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13597972,0,H1Be1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.001957000000000e+001,beh+,0,n,2,0,0,0,0,BeH,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,13597972,0,H1Be1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.107800000000000e+001,bes-,0,n,9,0,0,0,0,BeS,0,0,1,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,13598226,0,Be1S1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.107218170000000e+001,bes,0,y,8,0,0,0,0,BeS,0,0,1,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13598226,0,Be1S1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.107800000000000e+001,bes+,0,n,7,0,0,0,0,BeS,0,0,1,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,13598226,0,Be1S1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1.304447000000000e+002,clf5,0,n,42,0,0,0,0,ClF5,0,0,4,5,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13637633,0,F5Cl1,0,0,0,0,0
0,0,4,0,0,0,0,0,0,0,0,1.634319916000000e+002,b2cl4,0,n,34,0,2,0,0,B2Cl4,0,0,4,0,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13701672,0,B2Cl4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.021290000000000e+002,fssf,0,n,26,0,0,0,0,F2S2,0,0,2,2,0,0,0,0,0,poly,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13709358,0,F2S2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.981474686000000e+001,bhf2,0,n,18,0,1,0,0,BF2H,0,0,2,2,0,1,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13709836,0,H1B1F2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.298963928000000e+001,ph2-,0,n,8,0,0,0,0,H2P,0,0,2,0,0,2,0,0,0,poly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,3,13765430,0,H2P1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.298963928000000e+001,ph2,0,n,7,0,0,0,0,H2P,0,0,2,0,0,2,0,0,0,poly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13765430,0,H2P1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.298963928000000e+001,ph2+,0,n,6,0,0,0,0,H2P,0,0,2,0,0,2,0,0,0,poly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,13765430,0,H2P1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.110932159000000e+001,sih3-,0,n,8,0,0,0,0,H3Si,0,0,3,0,0,3,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,6,13765441,1,H3Si1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.110932159000000e+001,sih3,0,n,7,0,0,0,0,H3Si,0,0,3,0,0,3,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13765441,1,H3Si1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.110880000000000e+001,sih3+,0,n,6,0,0,0,0,H3Si,0,0,6,0,0,3,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,13765441,1,H3Si1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.566000000000000e+001,geh3,0,n,7,0,0,0,0,GeH3,0,0,3,0,0,3,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13765452,0,H3Ge1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,7.566000000000000e+001,geh3+,0,n,6,0,0,0,0,GeH3,0,0,6,0,0,3,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,13765452,0,H3Ge1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.181900000000000e+001,bh-,0,n,5,0,1,0,0,BH,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,13766262,0,H1B1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.181794071000000e+001,bh,0,n,4,0,1,0,0,BH,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13766262,0,H1B1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.181800000000000e+001,bh+,0,n,3,0,1,0,0,BH,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13766262,0,H1B1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.361880112000000e+001,b2o2,0,n,18,0,2,0,0,B2O2,0,0,2,0,0,0,0,0,0,linear,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13766284,0,B2O2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.981000000000000e+001,bf-,0,n,11,0,1,0,0,BF,0,0,1,1,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,13768600,0,B1F1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.981000000000000e+001,bf,0,n,10,0,1,0,0,BF,0,0,1,1,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13768600,0,B1F1,0,0,0,0,0
